FechaHora,Inversor,E_Wh,E_life_Wh,Vac_V,Iac_A,P_W,T_C,W/m2,Wind_m/s
2025-07-15 08:11:56,FR45kWp4,3000.0,108088000.0,224.0,12.73,3236.0,25.1,107.87,4.18
2025-07-15 08:11:56,FR52kWp1,8778.0,214748300.0,283.8,34.67,9769.0,23.9,325.63,3.49
2025-07-15 08:11:56,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,22.7,0.0,2.84
2025-07-15 08:12:56,FR45kWp4,3000.0,108088000.0,225.0,12.66,3308.0,25.1,110.27,4.15
2025-07-15 08:12:56,FR45kWp3,4000.0,104716000.0,226.0,8.52,3294.0,23.7,109.8,3.36
2025-07-15 08:13:27,FR52kWp1,8993.0,214748300.0,283.4,34.94,9833.0,25.0,327.77,4.11
2025-07-15 08:13:27,FR52kWp2,10017.0,214748300.0,283.4,37.32,10505.0,24.9,350.17,4.09
2025-07-15 08:14:27,FR45kWp4,3000.0,108088000.0,225.0,12.68,3333.0,24.9,111.1,4.06
2025-07-15 08:14:27,FR52kWp2,10255.0,214748300.0,284.0,37.85,10660.0,23.4,355.33,3.21
2025-07-15 08:14:27,FR52kWp1,9216.0,214748300.0,284.2,35.48,10002.0,24.5,333.4,3.83
2025-07-15 08:14:27,FR45kWp3,4000.0,104716000.0,226.0,8.49,3302.0,24.4,110.07,3.76
2025-07-15 08:14:27,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.7,0.0,4.49
2025-07-15 08:14:27,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.5,0.0,3.85
2025-07-15 08:15:58,FR52kWp1,9432.0,214748300.0,283.6,35.07,9878.0,23.8,329.27,3.45
2025-07-15 08:15:58,FR45kWp4,3000.0,108088000.0,224.0,12.77,3351.0,23.8,111.7,3.46
2025-07-15 08:15:58,FR45kWp3,4000.0,104716000.0,225.0,8.68,3308.0,23.8,110.27,3.46
2025-07-15 08:15:58,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.2,0.0,4.22
2025-07-15 08:15:58,FR52kWp2,10487.0,214748300.0,283.7,37.69,10618.0,24.5,353.93,3.82
2025-07-15 08:16:58,FR45kWp3,4000.0,104716000.0,226.0,8.57,3320.0,25.7,110.67,4.49
2025-07-15 08:16:58,FR45kWp4,3000.0,108088000.0,225.0,13.08,3365.0,25.7,112.17,4.49
2025-07-15 08:17:28,FR52kWp1,9651.0,214748300.0,283.8,35.59,10028.0,24.9,334.27,4.07
2025-07-15 08:17:28,FR52kWp2,10723.0,214748300.0,283.6,38.09,10723.0,23.9,357.43,3.51
2025-07-15 08:18:29,FR45kWp3,4000.0,104716000.0,226.0,8.16,3221.0,24.5,107.37,3.82
2025-07-15 08:18:29,FR52kWp1,9869.0,214748300.0,283.5,34.85,9814.0,25.8,327.13,4.49
2025-07-15 08:18:29,FR45kWp4,4000.0,108089000.0,224.0,12.31,3243.0,25.7,108.1,4.49
2025-07-15 08:18:29,FR52kWp2,10962.0,214748300.0,283.3,36.88,10375.0,24.0,345.83,3.53
2025-07-15 08:18:29,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.6,0.0,3.91
2025-07-15 08:19:59,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,24.1,0.0,3.59
2025-07-15 08:19:59,FR45kWp4,4000.0,108089000.0,224.0,11.8,3080.0,26.2,102.67,4.49
2025-07-15 08:19:59,FR52kWp1,10079.0,214748300.0,283.2,32.04,9013.0,24.6,300.43,3.89
2025-07-15 08:19:59,FR52kWp2,11180.0,214748300.0,283.1,34.1,9588.0,25.0,319.6,4.14
2025-07-15 08:19:59,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,25.5,0.0,4.42
2025-07-15 08:19:59,FR45kWp3,4000.0,104716000.0,225.0,7.79,3063.0,25.8,102.1,4.49
2025-07-15 08:21:00,FR52kWp2,11387.0,214748300.0,282.2,34.87,9781.0,24.5,326.03,3.84
2025-07-15 08:21:00,FR52kWp1,10274.0,214748300.0,282.5,32.55,9143.0,25.8,304.77,4.49
2025-07-15 08:21:00,FR45kWp3,4000.0,104716000.0,225.0,7.88,3049.0,23.8,101.63,3.44
2025-07-15 08:21:00,FR45kWp4,4000.0,108089000.0,224.0,12.19,3067.0,24.0,102.23,3.57
2025-07-15 08:21:00,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,23.0,0.0,3.0
2025-07-15 08:22:30,FR52kWp1,10477.0,214748300.0,282.8,32.25,9062.0,24.7,302.07,3.95
2025-07-15 08:22:30,FR45kWp3,4000.0,104716000.0,225.0,7.66,2928.0,23.9,97.6,3.49
2025-07-15 08:22:30,FR45kWp4,4000.0,108089000.0,224.0,11.5,2986.0,24.4,99.53,3.77
2025-07-15 08:22:30,FR52kWp2,11601.0,214748300.0,282.3,34.15,9580.0,26.1,319.33,4.49
2025-07-15 08:23:31,FR45kWp4,4000.0,108089000.0,224.0,11.52,2984.0,24.4,99.47,3.77
2025-07-15 08:23:31,FR45kWp3,4000.0,104716000.0,225.0,7.93,2952.0,24.1,98.4,3.61
2025-07-15 08:24:01,FR52kWp2,11808.0,214748300.0,282.1,33.59,9414.0,24.3,313.8,3.71
2025-07-15 08:24:01,FR52kWp1,10675.0,214748300.0,282.1,31.43,8810.0,24.6,293.67,3.89
2025-07-15 08:25:01,FR45kWp4,4000.0,108089000.0,224.0,11.14,2937.0,22.8,97.9,2.89
2025-07-15 08:25:01,FR52kWp2,12020.0,214748300.0,282.4,32.62,9147.0,24.0,304.9,3.56
2025-07-15 08:25:01,FR45kWp3,4000.0,104716000.0,225.0,7.34,2887.0,23.2,96.23,3.12
2025-07-15 08:25:01,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,24.8,0.0,4.0
2025-07-15 08:25:01,FR52kWp1,10869.0,214748300.0,282.2,30.96,8675.0,25.0,289.17,4.12
2025-07-15 08:26:32,FR52kWp1,11056.0,214748300.0,282.3,31.67,8874.0,26.1,295.8,4.49
2025-07-15 08:26:32,FR45kWp4,4000.0,108089000.0,224.0,11.34,2959.0,24.5,98.63,3.84
2025-07-15 08:26:32,FR52kWp2,12220.0,214748300.0,282.0,33.61,9410.0,25.3,313.67,4.29
2025-07-15 08:26:32,FR45kWp3,4000.0,104716000.0,225.0,7.5,2956.0,24.9,98.53,4.05
2025-07-15 08:26:32,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,23.3,0.0,3.15
2025-07-15 08:26:32,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,26.1,0.0,4.49
2025-07-15 08:27:32,FR45kWp4,4000.0,108089000.0,224.0,11.47,2927.0,25.0,97.57,4.09
2025-07-15 08:27:32,FR45kWp3,4000.0,104716000.0,225.0,7.53,2929.0,24.0,97.63,3.56
2025-07-15 08:28:02,FR52kWp1,11248.0,214748300.0,282.5,30.3,8501.0,25.6,283.37,4.44
2025-07-15 08:28:02,FR52kWp2,12422.0,214748300.0,282.2,32.28,9052.0,24.5,301.73,3.85
2025-07-15 08:29:03,FR52kWp2,12611.0,214748300.0,285.5,28.93,8199.0,23.5,273.3,3.29
2025-07-15 08:29:03,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,24.1,0.0,3.62
2025-07-15 08:29:03,FR45kWp3,4000.0,104716000.0,227.0,6.93,2691.0,25.5,89.7,4.39
2025-07-15 08:29:03,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.5,0.0,3.86
2025-07-15 08:29:03,FR45kWp4,4000.0,108089000.0,226.0,10.53,2668.0,22.9,88.93,2.93
2025-07-15 08:29:03,FR52kWp1,11427.0,214748300.0,285.5,27.35,7754.0,23.3,258.47,3.14
2025-07-15 08:30:33,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.3,0.0,3.73
2025-07-15 08:30:33,FR45kWp4,4000.0,108089000.0,226.0,10.06,2645.0,25.6,88.17,4.44
2025-07-15 08:30:33,FR52kWp1,11595.0,214748300.0,285.6,26.64,7547.0,23.9,251.57,3.5
2025-07-15 08:30:33,FR52kWp2,12794.0,214748300.0,285.5,28.48,8072.0,23.9,269.07,3.51
2025-07-15 08:30:33,FR45kWp3,4000.0,104716000.0,228.0,6.56,2627.0,23.9,87.57,3.49
2025-07-15 08:31:34,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,24.2,0.0,3.67
2025-07-15 08:31:34,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.1,0.0,3.6
2025-07-15 08:31:34,FR45kWp3,4000.0,104716000.0,228.0,7.19,2799.0,25.2,93.3,4.23
2025-07-15 08:31:34,FR45kWp4,4000.0,108089000.0,227.0,11.0,2840.0,24.2,94.67,3.69
2025-07-15 08:32:04,FR52kWp2,12985.0,214748300.0,285.7,31.49,8939.0,24.6,297.97,3.88
2025-07-15 08:32:04,FR52kWp1,11780.0,214748300.0,285.9,29.57,8395.0,25.8,279.83,4.49
2025-07-15 08:33:04,FR45kWp3,5000.0,104717000.0,228.0,8.11,3201.0,23.8,106.7,3.44
2025-07-15 08:33:04,FR45kWp4,4000.0,108089000.0,227.0,12.33,3196.0,24.3,106.53,3.71
2025-07-15 08:33:04,FR52kWp1,11971.0,214748300.0,285.8,33.03,9378.0,25.0,312.6,4.11
2025-07-15 08:33:04,FR52kWp2,13194.0,214748300.0,285.5,35.83,10166.0,24.3,338.87,3.73
2025-07-15 08:33:04,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,24.8,0.0,4.03
2025-07-15 08:33:04,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,23.3,0.0,3.16
2025-07-15 08:34:35,FR45kWp4,4000.0,108089000.0,227.0,13.54,3533.0,23.8,117.77,3.42
2025-07-15 08:34:35,FR52kWp1,12198.0,214748300.0,286.3,36.84,10474.0,24.5,349.13,3.86
2025-07-15 08:34:35,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.9,0.0,4.05
2025-07-15 08:34:35,FR52kWp2,13430.0,214748300.0,286.1,39.02,11079.0,25.5,369.3,4.38
2025-07-15 08:34:35,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.8,0.0,4.49
2025-07-15 08:34:35,FR45kWp3,5000.0,104717000.0,228.0,9.06,3521.0,24.4,117.37,3.79
2025-07-15 08:35:35,FR45kWp3,5000.0,104717000.0,227.0,9.09,3559.0,24.4,118.63,3.76
2025-07-15 08:35:35,FR45kWp4,4000.0,108089000.0,226.0,13.68,3634.0,23.7,121.13,3.41
2025-07-15 08:35:35,FR52kWp2,13687.0,214748300.0,286.0,41.44,11765.0,24.7,392.17,3.96
2025-07-15 08:35:35,FR52kWp1,12443.0,214748300.0,286.2,39.52,11223.0,25.0,374.1,4.12
2025-07-15 08:35:35,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,25.5,0.0,4.41
2025-07-15 08:37:06,FR45kWp4,4000.0,108089000.0,227.0,14.96,3939.0,23.6,131.3,3.32
2025-07-15 08:37:06,FR52kWp2,13950.0,214748300.0,286.8,43.92,12501.0,24.2,416.7,3.66
2025-07-15 08:37:06,FR52kWp1,12692.0,214748300.0,287.1,41.52,11829.0,24.6,394.3,3.89
2025-07-15 08:37:06,FR45kWp3,5000.0,104717000.0,228.0,9.51,3734.0,24.1,124.47,3.6
2025-07-15 08:38:06,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.7,0.0,3.95
2025-07-15 08:38:06,FR45kWp4,5000.0,108090000.0,226.0,14.34,3710.0,24.7,123.67,3.98
2025-07-15 08:38:06,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,24.3,0.0,3.73
2025-07-15 08:38:06,FR45kWp3,5000.0,104717000.0,228.0,9.37,3724.0,24.0,124.13,3.58
2025-07-15 08:38:37,FR52kWp1,12957.0,214748300.0,286.5,40.07,11395.0,24.3,379.83,3.7
2025-07-15 08:38:37,FR52kWp2,14226.0,214748300.0,286.2,41.42,11782.0,23.9,392.73,3.52
2025-07-15 08:39:37,FR45kWp3,5000.0,104717000.0,227.0,8.59,3429.0,24.0,114.3,3.55
2025-07-15 08:39:37,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,24.2,0.0,3.69
2025-07-15 08:39:37,FR52kWp1,13189.0,214748300.0,285.8,36.65,10411.0,24.8,347.03,4.01
2025-07-15 08:39:37,FR45kWp4,5000.0,108090000.0,226.0,13.41,3450.0,25.4,115.0,4.37
2025-07-15 08:39:37,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.8,0.0,3.99
2025-07-15 08:39:37,FR52kWp2,14469.0,214748300.0,285.8,39.14,11113.0,25.7,370.43,4.49
2025-07-15 08:41:07,FR45kWp3,5000.0,104717000.0,227.0,7.5,2855.0,25.8,95.17,4.49
2025-07-15 08:41:07,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.6,0.0,3.91
2025-07-15 08:41:07,FR52kWp1,13410.0,214748300.0,285.4,31.46,8921.0,24.8,297.37,4.02
2025-07-15 08:41:07,FR45kWp4,5000.0,108090000.0,226.0,10.83,2779.0,25.2,92.63,4.22
2025-07-15 08:41:07,FR52kWp2,14698.0,214748300.0,285.6,32.33,9170.0,24.0,305.67,3.55
2025-07-15 08:41:07,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.0,0.0,4.12
2025-07-15 08:42:08,FR45kWp3,5000.0,104717000.0,227.0,5.54,2136.0,22.8,71.2,2.88
2025-07-15 08:42:08,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,25.0,0.0,4.12
2025-07-15 08:42:08,FR45kWp4,5000.0,108090000.0,226.0,8.96,2057.0,22.5,68.57,2.7
2025-07-15 08:42:08,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,24.9,0.0,4.09
2025-07-15 08:42:38,FR52kWp2,14875.0,214748300.0,283.9,24.39,6885.0,25.0,229.5,4.14
2025-07-15 08:42:38,FR52kWp1,13581.0,214748300.0,284.4,23.95,6769.0,24.7,225.63,3.95
2025-07-15 08:43:38,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,23.1,0.0,3.05
2025-07-15 08:43:38,FR52kWp2,15025.0,214748300.0,284.8,24.97,7059.0,25.0,235.3,4.11
2025-07-15 08:43:38,FR52kWp1,13724.0,214748300.0,285.0,23.71,6707.0,25.8,223.57,4.49
2025-07-15 08:43:38,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,23.8,0.0,3.42
2025-07-15 08:43:38,FR45kWp4,5000.0,108090000.0,226.0,10.06,2233.0,24.7,74.43,3.94
2025-07-15 08:43:38,FR45kWp3,5000.0,104717000.0,227.0,5.59,2169.0,24.3,72.3,3.74
2025-07-15 08:45:09,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.7,0.0,4.49
2025-07-15 08:45:09,FR52kWp1,13883.0,214748300.0,285.2,26.97,7630.0,24.1,254.33,3.61
2025-07-15 08:45:09,FR45kWp3,5000.0,104717000.0,227.0,6.55,2549.0,24.3,84.97,3.75
2025-07-15 08:45:09,FR52kWp2,15192.0,214748300.0,285.0,28.7,8119.0,23.2,270.63,3.11
2025-07-15 08:45:09,FR45kWp4,5000.0,108090000.0,227.0,11.12,2481.0,24.1,82.7,3.63
2025-07-15 08:46:09,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,23.4,0.0,3.2
2025-07-15 08:46:09,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,23.3,0.0,3.19
2025-07-15 08:46:09,FR45kWp3,5000.0,104717000.0,227.0,7.57,2957.0,23.5,98.57,3.27
2025-07-15 08:46:09,FR45kWp4,5000.0,108090000.0,226.0,11.62,3046.0,24.1,101.53,3.63
2025-07-15 08:46:39,FR52kWp1,14068.0,214748300.0,285.6,32.44,9198.0,24.7,306.6,3.97
2025-07-15 08:47:40,FR45kWp4,5000.0,108090000.0,227.0,13.2,3469.0,24.1,115.63,3.62
2025-07-15 08:47:40,FR52kWp1,14285.0,214748300.0,286.4,36.88,10486.0,24.5,349.53,3.84
2025-07-15 08:47:40,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,24.7,0.0,3.92
2025-07-15 08:47:40,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,22.8,0.0,2.89
2025-07-15 08:47:40,FR52kWp2,15620.0,214748300.0,286.2,38.94,11059.0,25.7,368.63,4.49
2025-07-15 08:47:40,FR45kWp3,5000.0,104717000.0,227.0,8.54,3456.0,25.1,115.2,4.15
2025-07-15 08:49:10,FR45kWp3,5000.0,104717000.0,227.0,9.04,3596.0,24.4,119.87,3.77
2025-07-15 08:49:10,FR45kWp4,5000.0,108090000.0,227.0,14.08,3630.0,23.5,121.0,3.25
2025-07-15 08:49:11,FR52kWp2,15873.0,214748300.0,286.4,40.37,11479.0,23.9,382.63,3.49
2025-07-15 08:49:11,FR52kWp1,14526.0,214748300.0,286.8,38.29,10900.0,24.8,363.33,3.98
2025-07-15 08:50:11,FR45kWp4,5000.0,108090000.0,227.0,13.68,3440.0,25.2,114.67,4.25
2025-07-15 08:50:11,FR52kWp2,16125.0,214748300.0,286.0,39.36,11176.0,25.1,372.53,4.19
2025-07-15 08:50:11,FR45kWp3,5000.0,104717000.0,227.0,9.04,3439.0,23.5,114.63,3.3
2025-07-15 08:50:11,FR52kWp1,14767.0,214748300.0,285.9,37.63,10679.0,24.8,355.97,3.98
2025-07-15 08:51:41,FR45kWp4,5000.0,108090000.0,227.0,13.3,3491.0,24.5,116.37,3.83
2025-07-15 08:51:41,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.1,0.0,3.62
2025-07-15 08:51:41,FR45kWp3,6000.0,104718000.0,228.0,8.8,3535.0,24.7,117.83,3.95
2025-07-15 08:51:41,FR52kWp1,15004.0,214748300.0,286.5,37.62,10691.0,25.0,356.37,4.12
2025-07-15 08:51:42,FR52kWp2,16370.0,214748300.0,286.3,39.43,11205.0,25.2,373.5,4.21
2025-07-15 08:52:42,FR45kWp4,5000.0,108090000.0,227.0,13.56,3529.0,24.4,117.63,3.8
2025-07-15 08:52:42,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,23.8,0.0,3.45
2025-07-15 08:52:42,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,26.1,0.0,4.49
2025-07-15 08:52:42,FR45kWp3,6000.0,104718000.0,227.0,8.78,3489.0,23.9,116.3,3.48
2025-07-15 08:53:12,FR52kWp2,16621.0,214748300.0,286.1,38.84,11031.0,24.9,367.7,4.07
2025-07-15 08:53:12,FR52kWp1,15239.0,214748300.0,286.2,37.14,10548.0,25.9,351.6,4.49
2025-07-15 08:54:12,FR52kWp1,15471.0,214748300.0,286.1,37.15,10544.0,24.9,351.47,4.05
2025-07-15 08:54:12,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,24.0,0.0,3.55
2025-07-15 08:54:12,FR45kWp3,6000.0,104718000.0,228.0,8.89,3415.0,25.2,113.83,4.23
2025-07-15 08:54:12,FR52kWp2,16865.0,214748300.0,286.0,38.88,11040.0,23.8,368.0,3.43
2025-07-15 08:54:12,FR45kWp4,5000.0,108090000.0,227.0,13.11,3434.0,25.7,114.47,4.49
2025-07-15 08:54:12,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,23.9,0.0,3.5
2025-07-15 08:55:43,FR52kWp2,17112.0,214748300.0,286.5,39.86,11340.0,25.8,378.0,4.49
2025-07-15 08:55:43,FR52kWp1,15706.0,214748300.0,286.6,37.96,10802.0,24.8,360.07,4.01
2025-07-15 08:55:43,FR45kWp4,5000.0,108090000.0,227.0,13.65,3535.0,23.9,117.83,3.51
2025-07-15 08:55:43,FR45kWp3,6000.0,104718000.0,228.0,9.04,3502.0,25.1,116.73,4.17
2025-07-15 08:56:43,FR45kWp4,6000.0,108091000.0,227.0,13.49,3503.0,25.2,116.77,4.24
2025-07-15 08:56:43,FR45kWp3,6000.0,104718000.0,228.0,8.75,3509.0,23.0,116.97,2.98
2025-07-15 08:56:43,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,23.1,0.0,3.03
2025-07-15 08:57:14,FR52kWp2,17365.0,214748300.0,287.0,39.66,11297.0,24.1,376.57,3.61
2025-07-15 08:57:14,FR52kWp1,15946.0,214748300.0,286.9,37.63,10713.0,24.0,357.1,3.56
2025-07-15 08:58:14,FR52kWp1,16186.0,214748300.0,287.4,39.14,11159.0,24.0,371.97,3.55
2025-07-15 08:58:14,FR52kWp2,17616.0,214748300.0,287.0,41.06,11696.0,22.8,389.87,2.85
2025-07-15 08:58:14,FR45kWp3,6000.0,104718000.0,228.0,9.23,3601.0,25.2,120.03,4.24
2025-07-15 08:58:14,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,23.9,0.0,3.48
2025-07-15 08:58:14,FR45kWp4,6000.0,108091000.0,227.0,13.7,3623.0,24.3,120.77,3.7
2025-07-15 08:59:45,FR45kWp4,6000.0,108091000.0,227.0,14.72,3908.0,24.9,130.27,4.08
2025-07-15 08:59:45,FR52kWp1,16443.0,214748300.0,287.6,41.57,11865.0,26.1,395.5,4.49
2025-07-15 08:59:45,FR52kWp2,17885.0,214748300.0,287.4,44.0,12561.0,24.4,418.7,3.76
2025-07-15 08:59:45,FR45kWp3,6000.0,104718000.0,228.0,9.72,3878.0,25.6,129.27,4.47
2025-07-15 09:00:45,FR45kWp4,6000.0,108091000.0,228.0,15.83,4164.0,25.7,138.8,3.65
2025-07-15 09:00:45,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.6,0.0,3.6
2025-07-15 09:00:45,FR45kWp3,6000.0,104718000.0,229.0,10.58,4176.0,26.1,139.2,3.89
2025-07-15 09:01:15,FR52kWp2,18174.0,214748300.0,287.8,47.88,13685.0,26.1,456.17,3.91
2025-07-15 09:01:15,FR52kWp1,16717.0,214748300.0,287.9,45.56,13023.0,26.7,434.1,4.25
2025-07-15 09:02:16,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,26.9,0.0,4.36
2025-07-15 09:02:16,FR45kWp3,6000.0,104718000.0,228.0,10.48,4064.0,25.4,135.47,3.49
2025-07-15 09:02:16,FR52kWp1,16999.0,214748300.0,287.9,44.72,12781.0,25.5,426.03,3.53
2025-07-15 09:02:16,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.1,0.0,3.33
2025-07-15 09:02:16,FR52kWp2,18469.0,214748300.0,287.9,46.78,13373.0,26.5,445.77,4.12
2025-07-15 09:02:16,FR45kWp4,6000.0,108091000.0,228.0,15.59,4156.0,26.5,138.53,4.12
2025-07-15 09:03:46,FR45kWp3,6000.0,104718000.0,228.0,10.06,4000.0,25.9,133.33,3.79
2025-07-15 09:03:46,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,26.3,0.0,3.98
2025-07-15 09:03:46,FR52kWp1,17284.0,214748300.0,287.7,44.16,12616.0,25.4,420.53,3.47
2025-07-15 09:03:46,FR45kWp4,6000.0,108091000.0,227.0,15.47,4064.0,26.9,135.47,4.34
2025-07-15 09:03:46,FR52kWp2,18770.0,214748300.0,287.7,46.2,13201.0,25.8,440.03,3.75
2025-07-15 09:04:47,FR45kWp3,6000.0,104718000.0,228.0,10.6,4125.0,26.0,137.5,3.82
2025-07-15 09:04:47,FR45kWp4,6000.0,108091000.0,227.0,16.0,4168.0,25.2,138.93,3.37
2025-07-15 09:04:47,FR52kWp1,17563.0,214748300.0,287.9,45.42,12978.0,26.4,432.6,4.04
2025-07-15 09:04:47,FR52kWp2,19060.0,214748300.0,287.9,47.62,13614.0,25.0,453.8,3.3
2025-07-15 09:06:17,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,25.6,0.0,3.62
2025-07-15 09:06:17,FR52kWp1,17849.0,214748300.0,287.8,45.23,12920.0,27.2,430.67,4.49
2025-07-15 09:06:17,FR52kWp2,19358.0,214748300.0,287.6,47.43,13545.0,25.7,451.5,3.68
2025-07-15 09:06:17,FR45kWp4,6000.0,108091000.0,227.0,15.57,4077.0,25.7,135.9,3.65
2025-07-15 09:06:17,FR45kWp3,6000.0,104718000.0,228.0,10.29,4098.0,25.0,136.6,3.27
2025-07-15 09:07:18,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.1,0.0,3.33
2025-07-15 09:07:18,FR45kWp4,6000.0,108091000.0,227.0,15.95,4142.0,25.8,138.07,3.75
2025-07-15 09:07:18,FR45kWp3,7000.0,104719000.0,228.0,10.48,4174.0,25.6,139.13,3.6
2025-07-15 09:07:48,FR52kWp2,19658.0,214748300.0,287.8,47.04,13448.0,26.8,448.27,4.26
2025-07-15 09:07:48,FR52kWp1,18128.0,214748300.0,287.7,44.6,12737.0,24.8,424.57,3.14
2025-07-15 09:08:48,FR52kWp1,18426.0,214748300.0,287.7,47.44,13558.0,25.2,451.93,3.36
2025-07-15 09:08:48,FR45kWp3,7000.0,104719000.0,228.0,10.89,4288.0,25.8,142.93,3.74
2025-07-15 09:08:48,FR45kWp4,6000.0,108091000.0,228.0,16.92,4270.0,25.4,142.33,3.5
2025-07-15 09:08:48,FR52kWp2,19965.0,214748300.0,287.5,49.83,14229.0,25.3,474.3,3.43
2025-07-15 09:08:48,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.3,0.0,3.42
2025-07-15 09:10:19,FR45kWp3,7000.0,104719000.0,228.0,11.12,4312.0,25.8,143.73,3.71
2025-07-15 09:10:19,FR45kWp4,6000.0,108091000.0,227.0,16.52,4340.0,25.8,144.67,3.72
2025-07-15 09:10:19,FR52kWp2,20276.0,214748300.0,287.9,48.93,13989.0,25.6,466.3,3.61
2025-07-15 09:10:19,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,27.0,0.0,4.41
2025-07-15 09:10:19,FR52kWp1,18724.0,214748300.0,287.6,46.88,13388.0,25.8,446.27,3.73
2025-07-15 09:11:19,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.8,0.0,3.71
2025-07-15 09:11:19,FR45kWp4,7000.0,108092000.0,227.0,16.23,4285.0,26.3,142.83,4.03
2025-07-15 09:11:19,FR45kWp3,7000.0,104719000.0,228.0,10.83,4248.0,26.1,141.6,3.92
2025-07-15 09:11:49,FR52kWp2,20583.0,214748300.0,287.6,49.14,14040.0,25.6,468.0,3.63
2025-07-15 09:11:49,FR52kWp1,19016.0,214748300.0,287.9,46.99,13431.0,25.2,447.7,3.4
2025-07-15 09:12:50,FR45kWp4,7000.0,108092000.0,228.0,16.73,4247.0,25.0,141.57,3.25
2025-07-15 09:12:50,FR52kWp2,20892.0,214748300.0,287.8,49.43,14129.0,26.0,470.97,3.83
2025-07-15 09:12:50,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,25.4,0.0,3.49
2025-07-15 09:12:50,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,25.3,0.0,3.43
2025-07-15 09:12:50,FR45kWp3,7000.0,104719000.0,228.0,10.67,4216.0,26.3,140.53,3.98
2025-07-15 09:12:50,FR52kWp1,19312.0,214748300.0,288.2,46.96,13437.0,26.0,447.9,3.84
2025-07-15 09:14:20,FR45kWp4,7000.0,108092000.0,228.0,16.44,4313.0,25.0,143.77,3.3
2025-07-15 09:14:20,FR45kWp3,7000.0,104719000.0,228.0,10.76,4310.0,25.5,143.67,3.54
2025-07-15 09:14:20,FR52kWp1,19609.0,214748300.0,288.4,48.07,13767.0,24.4,458.9,2.93
2025-07-15 09:14:20,FR52kWp2,21203.0,214748300.0,288.2,50.54,14464.0,25.2,482.13,3.37
2025-07-15 09:15:21,FR45kWp4,7000.0,108092000.0,228.0,16.58,4330.0,26.5,144.33,4.1
2025-07-15 09:15:21,FR45kWp3,7000.0,104719000.0,228.0,11.15,4335.0,27.4,144.5,4.49
2025-07-15 09:15:21,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,25.9,0.0,3.78
